Source,Target
msb,hoodniggaforlife
msb,stabilt
msb,ug
msb,wsforsk
msb,krisfou
msb,tankar
msb,vma
msb,informationssystemförstatistikochanalys
msb,ida
msb,statistikärskoj
msb,elsebet_tank
msb,framtidskommissionens
msb,finansiering
msb,katastrofberedskap
msb,rakeldagen
msb,ssm
msb,samhällssäkerhet
msb,pts
msb,samhällsskydd
msb,samsa
msb,am950
msb,somali
msb,hawalaas
msb,mn
msb,fofrk
msb,intelättatthålladeadline
msb,försvar
msb,säkerhet
polis,liteenkelt
polis,rtj
liteenkelt,rtj
rtj,brandman
rakel,ssbf
rakel,revinge
ssbf,samutbildning
ssbf,introutb
ssbf,budget
busskraschutbildningen,rescuerent
busskraschutbildningen,socialstyrelsen
rescuerent,socialstyrelsen
ib,ssb
ib,lånecentraler
ssb,lånecentraler
revinge,oslo
kritiskinfrastruktur,swedavia
pv,fifm
pv,svfm
pv,pvuud
pv,vpl
pv,mts
pv,föpol
fifm,svfm
fifm,pvuud
fifm,vpl
fifm,mts
fifm,föpol
fifm,pfi
fifm,säkpol
svfm,pvuud
svfm,vpl
svfm,mts
svfm,föpol
svfm,pfi
svfm,säkpol
svfm,sd
svfm,svpol
svfm,polisen
svfm,cert
svfm,infosäk
svfm,samverkan
svfm,fofrk
pvuud,vpl
pvuud,mts
pvuud,föpol
vpl,mts
vpl,föpol
mts,föpol
föpol,pfi
föpol,säkpol
föpol,sd
föpol,svpol
pfi,säkpol
säkpol,sd
säkpol,svpol
like,likes
like,singapore
like,river
like,view
like,night
like,marinasandbay
like,casino
like,light
like,travel
likes,singapore
likes,river
likes,view
likes,night
likes,marinasandbay
likes,casino
likes,light
likes,travel
singapore,river
singapore,view
singapore,night
singapore,marinasandbay
singapore,casino
singapore,light
singapore,travel
singapore,gucci
river,view
river,night
river,marinasandbay
river,casino
river,light
river,travel
view,night
view,marinasandbay
view,casino
view,light
view,travel
night,marinasandbay
night,casino
night,light
night,travel
marinasandbay,casino
marinasandbay,light
marinasandbay,travel
casino,light
casino,travel
light,travel
kristallkula,nyköping
lottakåren,fryshuset
lottakåren,mpowerse
finland,bmsp
finland,sweden
finland,åland
finland,oil
finland,archoil
bmsp,sweden
bmsp,åland
bmsp,oil
bmsp,archoil
bmsp,tjörn
sweden,åland
sweden,oil
sweden,archoil
åland,oil
åland,archoil
oil,archoil
oil,tjörn
räddningstjänst,oljeutsläpp
räddningstjänst,sanering
oljeutsläpp,sanering
hoppfull,msbse
hoppfull,msbre
msbse,msbre
krisberedskap,fo
riskbilden,riskforsk
riskbilden,forskning
riskbilden,miun
riskforsk,forskning
riskforsk,miun
forskning,miun
forskning,ansvar
forskning,hav
sd,svpol
svpol,lov
svpol,wwp2w
svpol,kriskommunikation
normkritik,resiliens
normkritik,postkonventionell
normkritik,kohlberg
resiliens,postkonventionell
resiliens,kohlberg
postkonventionell,kohlberg
samutbildning,introutb
samutbildning,budget
introutb,budget
brandsäkerhet,brandskydd
brandsäkerhet,brandskyddsföreningen
brandskydd,brandskyddsföreningen
smo,skanör
smo,vellinge
skanör,vellinge
eurocoupe,oflive
fryshuset,mpowerse
mpowerse,polisen
usar,övning
rödakorset,stödstyrkan
rödakorset,srt
rödakorset,ikk
ansvar,hav
kris,kartdagarna
kris,översvämning
energislukare,deltidsproblematiken
fmv,infosäk
infosäk,cert
offentlig,juridiken
offentlig,infosak
offentlig,sociala
juridiken,infosak
juridiken,sociala
infosak,sociala
wwp2w,kriskommunikation
krishantering,survivalism
krishantering,natur
krishantering,sr
survivalism,natur
survivalism,sr
survivalism,tankar
survivalism,vma
natur,sr
regnkaos,översvämning
översvämning,kartdagarna
almedalen,försvarspol
almedalen,frågafrånpubliken
almedalen,sommartorg
almedalen,mauretanien
frågafrånpubliken,sommartorg
member,medan
räddningstjänsten,brandman
räddningstjänsten,könsroller
brandman,könsroller
srt,stödstyrkan
srt,ikk
stödstyrkan,ikk
föredöme,keepup
brandrisk,grilla
brandrisk,elda
brandrisk,grillen
grilla,elda
grilla,grillen
elda,grillen
samvstol,spännande
samvstol,annenander
spännande,annenander
aftonbladet,terroristattack
aftonbladet,opinion2011
terroristattack,opinion2011
kstd,tweetupkstd
rhythmnation,highlife
rhythmnation,dreadhead
rhythmnation,team206
rhythmnation,idgafsociety
rhythmnation,rastas
highlife,dreadhead
highlife,team206
highlife,idgafsociety
highlife,rastas
dreadhead,team206
dreadhead,idgafsociety
dreadhead,rastas
team206,idgafsociety
team206,rastas
idgafsociety,rastas
samverkan,ledning
samverkan,krisfou
ledning,kem2012
ledning,wsforsk
ledning,krisfou
stabilt,ug
tankar,vma
informationssystemförstatistikochanalys,ida
informationssystemförstatistikochanalys,statistikärskoj
ida,statistikärskoj
samhällssäkerhet,pts
samhällssäkerhet,samhällsskydd
samhällssäkerhet,intelättatthålladeadline
samhällssäkerhet,försvar
pts,samhällsskydd
samsa,am950
samsa,somali
samsa,hawalaas
samsa,mn
am950,somali
am950,hawalaas
am950,mn
somali,hawalaas
somali,mn
hawalaas,mn
intelättatthålladeadline,försvar
